Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.25.44.1,EAP,K18-9F,,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.2,2890-K05防錯料系統,K18-9F,過帳PC,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.3,2880-K05,K18_9F,Loader,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.4,2880-K05,K18_9F,EQP,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.5,2880-NK05,K18_9F,EQP,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,dead
172.25.44.6,2880-NK05,K18_9F,工作站,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,dead
172.25.44.7,2890-K05,K18_9F,EQP,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,dead
172.25.44.8,2890-K05F,K18_9F,EQP,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.9,2890-NK05,K18_9F,EQP,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.10,2900 過帳 PC,K18-9F,,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.11,2900-K01_EAP,K18-9F,,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.12,2900-K01E_EAP,K18-9F,,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.13,2900-K02F_EAP,K18-9F,,,,,,EAP,,2024-12-03 00:00:00,,,K18\9F\K18-9F 區網(44).csv,,dead
172.25.44.14,2900-K02E_EAP,K18-9F,,,,,,EAP,,2024-12-03 00:00:00,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.15,2900-K03N_EAP,K18-9F,,,,,,EAP,,2025-03-12 00:00:00,,,K18\9F\K18-9F 區網(44).csv,,alive
172.25.44.16,,,,,,,,EAP,,,,,K18\9F\K18-9F 區網(44).csv,,dead
